track_id,track_duration,track_genre_top,set_split,listens
126417,292,Instrumental,training,high
126425,309,Pop,training,low
126426,226,Pop,training,low
126427,181,Pop,training,medium
126428,254,Pop,training,low
126429,119,Pop,training,medium
126430,148,Pop,training,medium
126431,156,Pop,training,medium
126455,82,Folk,training,low
126489,121,Folk,training,low
126490,252,Folk,training,low
126491,179,Folk,training,low
126505,466,Experimental,training,medium
126506,222,Experimental,validation,medium
126508,175,Experimental,training,medium
126510,131,Experimental,training,low
126512,391,Experimental,training,low
126516,68,Experimental,validation,medium
126519,152,Experimental,training,medium
126520,121,Experimental,training,medium
126521,225,Experimental,training,medium
126522,275,Experimental,training,medium
126550,74,Experimental,validation,low
126557,103,Experimental,validation,low
126559,239,Experimental,validation,low
126584,171,Instrumental,validation,high
126585,214,Instrumental,validation,high
126586,225,Instrumental,validation,high
126587,255,Instrumental,validation,high
126588,237,Instrumental,validation,high
126589,194,Instrumental,validation,high
126598,547,Rock,training,high
126600,207,Experimental,training,medium
126601,218,Experimental,training,high
126602,368,Experimental,training,medium
126603,244,Experimental,training,medium
126605,226,Experimental,training,medium
126606,207,Experimental,training,low
126607,262,Experimental,training,medium
126608,275,Experimental,training,medium
126646,184,Instrumental,training,high
126666,208,Rock,training,high
126667,184,Rock,training,high
126668,216,Rock,training,high
126669,222,Rock,training,high
126670,193,Rock,training,high
126671,221,Rock,training,high
126672,182,Rock,training,high
126673,227,Rock,training,high
126674,271,Rock,training,high
126675,307,Rock,training,high
126676,159,Rock,training,high
126716,140,Instrumental,training,high
126717,182,Instrumental,training,high
126718,182,Instrumental,training,high
126719,214,Instrumental,training,high
126720,155,Instrumental,training,high
126743,162,Folk,training,medium
126746,150,Folk,training,low
126747,172,Folk,training,low
126748,179,Folk,training,low
126749,166,Folk,training,medium
126773,491,Electronic,validation,high
126778,177,Folk,training,medium
126781,225,Folk,training,low
126782,246,Folk,training,medium
126786,391,Folk,training,low
126789,410,Folk,training,low
126790,249,Folk,training,low
126882,205,Instrumental,training,high
126883,337,Instrumental,training,high
126884,229,Instrumental,training,high
126885,275,Instrumental,training,high
126886,237,Instrumental,training,high
126887,217,Instrumental,training,high
126899,446,Electronic,training,high
126900,462,Electronic,training,high
126944,188,Rock,training,high
126979,323,Folk,training,low
127036,462,Instrumental,training,high
127037,184,Instrumental,training,high
127062,115,Folk,training,low
127066,263,Folk,training,low
127155,154,Experimental,training,medium
127159,269,Electronic,training,high
127190,207,Folk,training,low
127191,192,Folk,training,medium
127192,145,Folk,training,medium
127193,302,Folk,training,medium
127194,254,Folk,training,medium
127203,196,Pop,training,low
127204,175,Pop,training,low
127205,180,Pop,training,low
127206,167,Pop,training,low
127207,122,Instrumental,training,high
127208,142,Instrumental,training,high
127209,268,Instrumental,training,high
127210,176,Instrumental,training,high
127211,190,Instrumental,training,high
127212,82,Instrumental,training,high
127263,79,Electronic,training,high
127265,211,Folk,training,high
127266,185,Folk,training,high
127267,169,Folk,training,high
127268,195,Pop,training,low
127269,246,Pop,training,low
127271,175,Pop,training,low
127273,159,Pop,training,low
127274,239,Pop,training,low
127275,189,Pop,training,low
127276,349,Pop,training,low
127277,196,Pop,training,low
127278,174,Pop,training,low
127279,94,Pop,training,low
127280,266,Pop,training,low
127281,226,Pop,training,low
127285,140,Pop,training,medium
127286,165,Pop,training,low
127287,297,Pop,training,low
127288,161,Pop,training,low
127289,137,Pop,training,low
127290,223,Pop,training,medium
127294,219,Pop,training,medium
127295,237,Pop,training,medium
127296,201,Pop,training,medium
127297,197,Pop,training,medium
127298,200,Pop,training,high
127299,151,Pop,training,high
127300,174,Pop,training,high
127301,238,Pop,training,high
127302,511,Pop,training,high
127303,251,Pop,training,high
127339,319,Rock,training,high
127343,107,Electronic,training,high
127349,286,Electronic,training,high
127350,Electronic,training,high,
127356,272,International,training,high
127357,257,International,training,high
127358,250,International,training,high
127359,239,International,training,high
127360,271,International,training,high
127402,152,Experimental,training,low
127422,319,Experimental,training,medium
127469,108,Experimental,training,high
127494,145,Instrumental,training,high
127495,137,Instrumental,training,high
127496,147,Instrumental,training,high
127497,218,Instrumental,training,high
127498,185,Instrumental,training,high
127499,154,Instrumental,training,high
127532,179,Experimental,validation,low
127541,223,Experimental,validation,low
127542,147,Experimental,validation,low
127620,62,Pop,training,low
127623,67,Pop,training,low
127648,129,Instrumental,training,medium
127660,187,Instrumental,training,medium
127661,149,Instrumental,training,high
127662,103,Instrumental,training,high
127663,133,Instrumental,training,high
127720,61,Rock,training,high
127722,84,Folk,training,low
127726,237,Folk,training,low
127798,211,Experimental,training,low
127804,360,Electronic,training,high
127806,332,Electronic,training,high
127865,232,International,validation,high
127866,183,International,validation,high
127867,193,International,validation,high
127868,190,International,validation,high
127869,128,International,validation,high
127870,98,International,validation,high
127871,172,International,validation,high
127878,581,Experimental,training,high
127908,161,Pop,training,medium
127909,183,Pop,training,medium
127910,196,Pop,training,medium
127911,118,Pop,training,medium
127912,90,Pop,training,medium
127913,214,Pop,training,high
127914,149,Pop,training,high
127915,108,Pop,training,high
127916,165,Folk,training,low
127936,437,Electronic,validation,high
127996,192,Instrumental,training,high
128443,179,Hip-Hop,training,medium
128448,184,Rock,training,high
128469,182,Instrumental,training,high
128470,161,Instrumental,training,high
128471,160,Instrumental,training,high
128472,153,Instrumental,training,high
128473,129,Instrumental,training,high
128476,303,Pop,training,medium
128477,269,Pop,training,high
128482,255,Pop,training,high
128484,178,Pop,validation,medium
128494,308,Hip-Hop,training,medium
128500,157,Folk,training,medium
128504,199,Rock,training,high
128619,392,Instrumental,training,medium
128666,241,Hip-Hop,training,medium
128668,143,Hip-Hop,training,high
128699,178,Rock,training,high
128709,89,Rock,training,high
128710,116,Rock,training,high
128711,127,Rock,training,high
128758,322,Electronic,validation,high
128759,272,Electronic,validation,high
128760,313,Electronic,validation,high
128799,355,Experimental,training,medium
128811,187,Instrumental,training,high
128812,212,Instrumental,training,high
128813,371,Instrumental,training,high
128814,171,Instrumental,training,high
128815,217,Instrumental,training,high
128816,410,Instrumental,training,high
128825,455,Experimental,training,medium
128827,239,Experimental,training,low
128828,217,Experimental,training,medium
128835,168,Experimental,training,low
128845,170,Experimental,training,low
128927,258,Hip-Hop,training,medium
128992,152,Experimental,training,low
129039,214,Instrumental,training,high
129040,176,Instrumental,training,high
129042,159,Instrumental,training,high
129043,226,Instrumental,training,high
129044,199,Instrumental,training,high
129046,109,Rock,training,high
129048,210,Pop,validation,medium
129049,220,Pop,validation,low
129051,351,Pop,validation,low
129052,125,Pop,validation,low
129053,358,Pop,validation,medium
129054,270,Pop,validation,medium
129055,249,Pop,validation,medium
129056,80,Pop,validation,medium
129088,222,Rock,validation,high
129089,204,Rock,validation,high
129090,243,Rock,validation,high
129091,203,Rock,validation,high
129092,193,Rock,validation,high
129093,159,Rock,validation,high
129094,220,Rock,validation,high
129095,222,Rock,validation,high
129096,288,Rock,validation,high
129097,172,Rock,validation,high
129098,240,Rock,validation,high
129184,208,Instrumental,training,high
129185,201,Instrumental,training,high
129186,177,Instrumental,training,high
129187,209,Instrumental,training,high
129188,154,Instrumental,training,high
129189,150,Instrumental,training,high
129190,186,Instrumental,training,high
129268,219,Rock,training,high
129362,103,Pop,training,low
129372,169,Pop,training,low
129374,270,Pop,training,low
129375,179,Pop,training,medium
129391,236,Pop,training,high
129392,177,Pop,training,high
129393,240,Pop,training,high
129395,221,International,training,high
129396,215,International,training,high
129397,211,International,training,high
129398,516,International,training,high
129399,182,Rock,training,high
129400,301,International,training,high
129401,291,International,training,medium
129402,236,International,training,high
129403,254,International,training,medium
129404,326,International,training,high
129405,256,International,training,high
129406,346,International,training,high
129407,440,International,training,high
129439,366,Folk,training,low
129442,293,Folk,training,low
129444,329,Folk,training,low
129620,296,Experimental,training,low
129622,270,Experimental,validation,low
129624,265,Experimental,training,low
129674,264,Hip-Hop,training,medium
129675,196,Hip-Hop,training,high
129683,174,Folk,training,low
129694,185,Folk,training,medium
129695,152,Folk,training,medium
129696,145,Folk,training,medium
129742,522,Electronic,validation,high
129806,289,Hip-Hop,training,high
129807,152,Hip-Hop,training,high
129808,277,Hip-Hop,training,high
129816,222,International,training,high
129874,274,International,training,low
129875,436,International,training,low
129876,343,International,training,low
129879,215,International,training,low
129880,305,International,training,low
129882,173,International,training,low
129883,238,International,training,low
129884,301,International,training,low
129885,358,International,training,low
129886,276,International,training,low
129887,268,International,training,medium
129889,217,International,training,medium
129904,334,Hip-Hop,training,medium
129910,225,Hip-Hop,training,medium
129914,233,Hip-Hop,training,medium
129915,220,Hip-Hop,training,medium
129918,209,Hip-Hop,training,medium
129919,109,Hip-Hop,training,high
129920,331,Hip-Hop,training,high
129922,342,International,training,high
129923,286,International,training,high
129924,270,International,training,high
129925,244,International,training,high
129926,292,International,training,high
129927,279,International,training,high
129962,324,Rock,training,high
129968,296,Rock,training,high
129969,292,Rock,training,high
129970,351,Rock,training,high
129972,263,Rock,training,high
129973,291,Rock,training,high
129997,217,Rock,training,high
130016,275,Rock,training,high
130084,91,Rock,training,high
130129,288,Electronic,training,high
130130,258,Electronic,training,high
130131,271,Electronic,training,high
130132,281,Electronic,training,high
130133,353,Electronic,training,high
130134,328,Electronic,training,high
130135,281,Electronic,training,high
130136,307,Electronic,training,high
130137,281,Electronic,training,high
130168,210,Hip-Hop,training,medium
130170,190,Hip-Hop,training,medium
130218,194,Hip-Hop,training,high
130265,225,Pop,training,high
130347,104,Folk,training,low
130349,259,Folk,training,low
130367,299,Pop,training,medium
130368,219,Pop,training,medium
130369,369,Pop,training,medium
130370,257,Pop,training,medium
130371,214,Pop,training,high
130372,105,Pop,training,high
130440,142,Hip-Hop,training,medium
130454,233,Hip-Hop,training,medium
130456,189,Hip-Hop,training,medium
130650,190,Hip-Hop,training,medium
130667,92,Folk,training,low
130682,240,Rock,training,high
130683,174,Rock,training,high
130689,206,Rock,training,medium
130691,334,Rock,training,high
130692,229,Rock,training,high
130693,328,Rock,training,high
130702,280,Hip-Hop,validation,high
130709,222,Hip-Hop,training,medium
130710,234,Hip-Hop,training,medium
130711,175,Hip-Hop,training,medium
130758,494,Folk,training,low
130920,92,Electronic,training,high
130921,74,Electronic,training,high
130922,101,Electronic,training,high
130923,103,Electronic,training,high
130927,209,Instrumental,validation,high
130929,172,Instrumental,training,high
130930,272,Instrumental,training,high
130931,215,Instrumental,training,high
130932,242,Instrumental,training,high
130933,254,Instrumental,training,high
130934,220,Instrumental,training,high
130937,237,Folk,training,low
130940,237,Folk,training,low
130944,243,Folk,training,low
130945,169,Folk,training,medium
130948,132,Folk,training,medium
130950,165,Folk,training,low
130951,187,Folk,training,low
130952,215,Folk,training,low
130953,167,Folk,training,low
130954,175,Folk,training,medium
130955,170,Folk,training,medium
130956,151,Folk,training,low
130963,138,Folk,training,low
130964,142,Folk,training,low
130986,573,Experimental,training,medium
130988,248,Instrumental,training,high
130989,220,Instrumental,training,high
130990,176,Instrumental,training,high
130991,262,Instrumental,training,high
130992,257,Instrumental,training,high
130993,177,Instrumental,training,high
131016,146,Hip-Hop,training,medium
131019,175,Hip-Hop,training,medium
131020,279,Hip-Hop,training,medium
131021,141,Hip-Hop,training,high
131024,218,Experimental,training,medium
131166,165,Rock,training,high
131292,257,Rock,training,high
131323,201,Instrumental,training,high
131324,222,Instrumental,training,high
131325,223,Instrumental,training,high
131326,211,Instrumental,training,high
131327,266,Instrumental,training,high
131385,61,Experimental,training,low
131422,197,Hip-Hop,training,medium
131425,178,Hip-Hop,training,medium
131426,196,Hip-Hop,training,high
131436,96,Pop,training,low
131439,92,Pop,training,low
131444,61,Pop,training,low
131446,85,Pop,training,low
131448,99,Pop,training,low
131449,96,Pop,training,medium
131451,101,Pop,training,medium
131452,109,Pop,training,low
131453,114,Pop,training,medium
131454,194,Pop,training,high
131536,96,Rock,training,high
131540,209,Experimental,validation,medium
131552,131,Rock,training,high
131553,173,Rock,training,high
131554,118,Rock,training,high
131567,336,Experimental,training,low
131624,210,Experimental,training,medium
131656,291,Rock,training,high
131657,281,Rock,training,high
131658,240,Rock,training,high
131764,202,Pop,training,medium
131767,253,Pop,training,low
131770,288,Pop,training,low
131771,184,Pop,training,medium
131772,254,Pop,training,low
131773,215,Pop,training,high
131774,395,Pop,training,medium
131787,302,Instrumental,training,high
131789,435,Instrumental,training,high
131791,373,Instrumental,training,medium
131792,276,Instrumental,training,medium
131794,399,Instrumental,training,high
131795,341,Instrumental,training,high
131796,290,Instrumental,training,high
131797,528,Instrumental,training,high
131837,412,Instrumental,training,high
131897,61,Folk,training,high
131899,88,Folk,training,high
131900,95,Folk,training,high
131901,150,Folk,training,high
131902,118,Folk,training,high
131903,92,Folk,training,high
131904,86,Folk,training,high
131911,77,Instrumental,training,high
131912,193,Instrumental,training,high
131913,95,Instrumental,training,high
131914,112,Instrumental,training,high
131917,131,Instrumental,training,high
131918,63,Instrumental,training,high
131919,61,Instrumental,training,high
131922,123,Instrumental,training,high
131923,77,Instrumental,training,high
131924,447,Instrumental,training,high
131925,97,Instrumental,training,high
131938,245,International,training,medium
131939,338,International,training,low
131940,230,International,training,low
131941,186,International,training,medium
131942,268,International,training,high
131950,97,International,training,low
131951,98,International,training,low
131952,164,International,training,low
131953,162,International,training,low
131978,309,Rock,validation,high
131979,254,Rock,validation,high
131980,76,Instrumental,training,medium
131982,145,Instrumental,training,medium
131983,226,Instrumental,training,medium
131984,211,Instrumental,training,medium
131985,190,Instrumental,training,high
131986,158,Instrumental,training,high
132019,203,Experimental,training,medium
132040,231,Folk,training,low
132041,216,Folk,training,low
132042,91,Folk,training,low
132045,149,Folk,training,low
132118,216,Hip-Hop,training,high
132122,295,Pop,training,high
132134,203,Electronic,training,high
132138,142,Electronic,training,high
132139,209,International,training,low
132140,185,International,training,low
132141,374,International,training,low
132142,358,International,training,high
132272,477,Experimental,training,medium
132310,180,Instrumental,validation,high
132420,75,Electronic,training,high
132424,70,Experimental,training,low
132434,322,Experimental,training,low
132436,133,Experimental,training,medium
132449,226,Folk,validation,low
132453,139,Folk,validation,low
132454,151,Folk,validation,low
132455,226,Folk,validation,low
132456,176,Folk,validation,high
132561,135,Instrumental,training,medium
132566,578,Instrumental,training,high
132567,340,Instrumental,training,medium
132568,346,Instrumental,training,high
132589,80,Experimental,validation,low
132675,132,Instrumental,training,medium
132677,141,Instrumental,training,medium
132678,204,Instrumental,training,high
132679,190,Instrumental,training,high
132773,254,Electronic,training,high
132774,213,Electronic,training,high
132775,274,Electronic,training,high
132778,181,Pop,training,low
132779,182,Pop,training,low
132781,110,Pop,training,low
132784,176,Pop,training,low
132786,191,Pop,training,low
132787,125,Pop,training,low
132788,179,Pop,training,low
132789,77,Pop,training,low
132790,182,Pop,training,medium
132791,185,Pop,training,low
132792,177,Pop,training,medium
132793,282,Pop,training,medium
132794,214,Pop,training,medium
132795,227,Pop,training,high
132914,227,Rock,training,high
132954,155,Hip-Hop,training,medium
132961,214,Hip-Hop,training,medium
132962,161,Hip-Hop,training,medium
132963,161,Hip-Hop,training,high
132964,188,Hip-Hop,training,high
132965,97,Hip-Hop,training,high
133015,312,Electronic,training,high
133016,292,Electronic,training,high
133019,348,Electronic,training,high
133020,429,Electronic,training,high
133022,262,Electronic,training,high
133023,228,Electronic,training,high
133024,253,Electronic,training,high
133025,223,Electronic,training,high
133026,310,Electronic,training,high
133027,195,Electronic,training,high
133028,390,Electronic,training,high
133029,294,Electronic,training,high
133100,203,Instrumental,validation,high
133272,421,Rock,training,high
133273,485,Rock,training,high
133274,347,Rock,training,high
133275,546,Rock,training,high
133276,582,Rock,training,high
133293,139,Experimental,training,high
133294,151,Experimental,training,medium
133332,438,Experimental,training,medium
133333,250,Experimental,training,medium
133431,238,Instrumental,validation,high
133432,157,Instrumental,validation,high
133433,131,Instrumental,validation,high
133434,322,Instrumental,validation,high
133435,228,Instrumental,validation,high
133436,168,Instrumental,validation,high
133437,219,Instrumental,validation,high
133438,211,Instrumental,validation,high
133439,159,Instrumental,validation,high
133440,164,Instrumental,validation,high
133441,344,Instrumental,validation,high
133442,166,Instrumental,validation,high
133443,262,Instrumental,validation,high
133444,235,Instrumental,validation,high
133445,250,Instrumental,validation,high
133446,525,Instrumental,validation,high
133447,280,Instrumental,validation,high
133448,233,Instrumental,validation,high
133449,192,Instrumental,validation,high
133450,134,Instrumental,validation,high
133451,185,Instrumental,validation,high
133452,313,Instrumental,validation,high
133453,198,Instrumental,validation,high
133454,239,Instrumental,validation,high
133455,182,Instrumental,validation,high
133456,262,Instrumental,validation,high
133457,167,Instrumental,validation,high
133459,213,Instrumental,validation,high
133479,139,Rock,training,high
133535,80,Instrumental,training,high
133537,125,Instrumental,training,high
133538,69,Instrumental,training,high
133544,94,Instrumental,training,high
133545,107,Instrumental,training,high
133546,62,Instrumental,training,high
133551,95,Instrumental,training,high
133553,159,Instrumental,training,high
133560,90,Instrumental,training,high
133561,127,Instrumental,training,high
133562,91,Instrumental,training,high
133563,208,Instrumental,training,high
133564,86,Instrumental,training,high
133567,93,Instrumental,training,high
133571,109,Instrumental,training,high
133572,60,Instrumental,training,high
133573,92,Instrumental,training,high
133574,184,Instrumental,training,high
133576,80,Instrumental,training,high
133579,150,Instrumental,training,high
133580,115,Instrumental,training,high
133632,273,Rock,training,high
133638,146,Folk,training,medium
133639,191,Folk,training,low
133729,402,Rock,training,medium
133731,310,Rock,training,high
133770,207,Experimental,training,medium
133780,212,Folk,validation,medium
133781,115,Folk,validation,high
133788,143,Folk,training,medium
133793,148,Folk,training,low
133798,157,Folk,training,low
133802,172,Folk,training,high
133803,129,Folk,training,medium
133833,178,Rock,training,medium
133835,70,International,training,medium
133836,213,International,training,medium
133837,136,International,training,medium
133838,100,International,training,high
133916,135,Experimental,training,medium
133942,90,Instrumental,training,medium
133943,194,Instrumental,training,medium
133967,149,Instrumental,training,high
133968,212,Instrumental,training,high
133969,230,Instrumental,training,high
133970,285,Instrumental,training,high
133971,206,Instrumental,training,high
133972,224,Instrumental,training,high
133973,148,Instrumental,training,high
133974,138,Instrumental,training,high
133975,88,Instrumental,training,high
133976,176,Instrumental,training,high
133977,306,Instrumental,training,high
133978,178,Instrumental,training,high
134034,161,Rock,training,high
134052,342,Electronic,training,high
134053,355,Electronic,training,high
134054,528,Electronic,training,high
134073,152,Folk,training,low
134077,160,Folk,training,medium
134084,214,Folk,training,medium
134094,457,Experimental,training,medium
134359,151,Electronic,training,high
134384,263,Pop,training,high
134385,205,Pop,training,high
134388,245,Pop,training,high
134389,170,Pop,training,high
134443,164,Instrumental,validation,high
134444,240,Instrumental,validation,high
134445,254,Instrumental,validation,high
134446,491,Electronic,training,high
134447,80,Electronic,training,high
134448,444,Electronic,training,high
134449,234,Instrumental,validation,high
134452,213,Instrumental,validation,high
134453,262,Instrumental,validation,high
134454,269,Instrumental,validation,high
134455,214,Instrumental,validation,high
134509,209,Hip-Hop,training,medium
134510,210,Hip-Hop,training,medium
134580,145,Instrumental,training,high
134586,162,Instrumental,training,high
134594,368,Rock,training,high
134610,223,Hip-Hop,training,high
134631,167,Experimental,training,low
134643,215,Experimental,training,high
134801,217,Electronic,training,high
134823,129,Hip-Hop,training,high
134824,111,Hip-Hop,training,high
134825,85,Hip-Hop,training,high
134826,134,Hip-Hop,training,high
134827,140,Hip-Hop,training,high
134918,199,International,training,medium
134919,286,International,training,low
134922,423,International,training,low
134923,141,International,training,low
134928,192,International,training,medium
134929,246,International,training,low
134930,242,International,training,low
134931,298,International,training,low
134932,236,International,training,low
134933,225,International,training,low
134934,185,International,training,low
134935,92,International,training,low
134936,153,International,training,medium
134937,233,International,training,low
134938,168,International,training,low
134939,117,International,training,low
134940,156,International,training,low
134941,491,International,training,medium
134942,205,International,training,medium
134943,318,International,training,low
134947,266,International,training,low
134948,185,International,training,low
134949,271,International,training,low
134950,159,International,training,low
134951,252,International,training,low
134952,296,International,training,medium
134956,222,International,training,low
134959,187,International,training,medium
134962,280,International,training,low
134979,272,Folk,training,low
134981,347,Folk,training,low
135010,289,Folk,training,low
135028,275,Folk,training,low
135039,191,Folk,training,low
135043,187,Folk,training,low
135044,274,Folk,training,medium
135054,206,Experimental,training,medium
135089,219,Experimental,training,medium
135091,423,Experimental,training,low
135092,359,Experimental,training,high
135219,149,International,validation,high
135220,347,International,validation,medium
135221,494,International,validation,medium
135222,374,International,validation,high
135223,333,International,validation,high
135224,300,International,validation,high
135225,495,International,validation,high
135226,343,International,validation,high
135227,313,International,validation,high
135228,413,International,validation,high
135229,161,International,validation,high
135336,139,Pop,validation,high
135337,198,Pop,validation,high
135338,134,Pop,validation,high
135339,233,Pop,validation,high
135340,171,Pop,validation,high
135341,196,Pop,validation,high
135342,176,Pop,validation,high
135363,143,Rock,training,high
135364,83,Rock,training,high
135365,257,Rock,training,high
135368,268,Rock,training,high
135369,233,Rock,training,high
135370,209,Rock,training,high
135371,219,Rock,training,high
135372,214,Rock,training,high
135373,190,Rock,training,high
135374,272,Rock,training,high
135375,201,Rock,training,high
135986,117,Electronic,training,high
135989,144,Electronic,training,high
135990,149,Electronic,training,high
136091,115,Rock,training,high
136094,166,Rock,training,high
136134,150,Folk,training,medium
136137,142,Folk,training,low
136138,586,Folk,training,low
136275,154,Rock,training,high
136276,300,Instrumental,validation,high
136320,256,Electronic,training,high
136321,182,Electronic,training,high
136322,240,Electronic,training,high
136323,240,Electronic,training,high
136324,204,Electronic,training,high
136331,133,Instrumental,training,high
136404,276,Rock,training,high
136424,232,Electronic,training,high
136449,258,Hip-Hop,training,high
136465,147,Hip-Hop,training,medium
136466,178,Hip-Hop,training,medium
136467,147,Hip-Hop,training,high
136468,168,Hip-Hop,training,high
136469,240,Hip-Hop,training,high
136705,189,Rock,training,high
136706,148,Rock,training,high
136707,163,Rock,training,high
136708,450,Rock,training,high
136709,153,Rock,training,high
136928,450,Experimental,training,medium
136994,272,International,training,high
136995,334,International,training,high
137054,372,Electronic,training,high
137151,251,Electronic,training,high
137152,282,Electronic,training,high
137166,224,Instrumental,training,high
137167,185,Instrumental,training,high
137168,170,Instrumental,training,high
137169,130,Instrumental,training,high
137170,214,Instrumental,training,high
137171,184,Instrumental,training,high
137172,174,Instrumental,training,high
137173,221,Instrumental,training,high
137174,161,Instrumental,training,high
137175,90,Instrumental,training,high
137176,320,Instrumental,training,high
137211,182,Rock,training,high
137212,203,Rock,training,high
137213,371,Rock,training,high
137214,269,Rock,training,high
137356,153,Rock,training,high
137417,272,Rock,training,high
137418,377,Rock,training,high
137419,338,Rock,training,high
137423,280,Rock,training,high
137424,300,Rock,training,high
137425,330,Rock,training,high
137426,323,Rock,training,high
137462,324,Electronic,training,high
137463,249,Electronic,training,high
137484,486,Experimental,training,low
137500,88,Experimental,training,low
137551,466,Experimental,training,low
137561,512,Experimental,training,low
137563,222,Experimental,training,medium
137567,256,Rock,training,high
137593,160,Rock,training,high
137715,174,Rock,validation,high
137716,198,Rock,validation,high
137717,189,Rock,validation,high
137719,232,Rock,validation,high
137720,214,Rock,validation,high
137721,276,Rock,validation,high
137722,217,Rock,validation,high
137723,251,Rock,validation,high
137724,220,Rock,validation,high
137725,226,Rock,validation,high
137740,270,Rock,training,high
137895,170,Hip-Hop,training,medium
137896,180,Hip-Hop,training,medium
137898,261,Hip-Hop,training,medium
137899,212,Hip-Hop,training,medium
137900,230,Hip-Hop,training,high
137901,235,Hip-Hop,training,high
137907,281,Folk,training,low
137935,127,Rock,training,high
137990,199,Folk,training,low
137998,332,Rock,training,high
138010,438,Rock,training,high
138015,198,Folk,training,medium
138016,203,Folk,training,medium
138017,224,Folk,training,medium
138038,165,Pop,training,high
138039,124,Pop,training,high
138040,112,Pop,training,high
138041,207,Pop,training,high
138053,82,Rock,training,high
138060,160,Rock,validation,high
138061,216,Rock,validation,high
138062,298,Pop,training,medium
138063,284,Pop,training,medium
138064,257,Pop,training,low
138065,273,Pop,training,medium
138066,208,Pop,training,medium
138067,208,Pop,training,high
138068,221,Pop,training,medium
138069,250,Pop,training,medium
138070,243,Pop,training,high
138071,235,Pop,training,high
138207,191,Rock,training,high
138210,358,Rock,training,high
138211,333,Rock,training,high
138212,349,Hip-Hop,training,medium
138213,182,Hip-Hop,training,medium
138215,184,Hip-Hop,training,high
138216,204,Hip-Hop,training,high
138217,171,Hip-Hop,training,high
138218,216,Hip-Hop,training,high
138256,518,Experimental,training,medium
138282,182,Rock,training,high
138306,159,Rock,training,high
138311,184,Rock,training,high
138317,193,Rock,training,high
138318,225,Rock,training,high
138319,169,Rock,training,high
138320,173,Rock,training,high
138351,182,Rock,validation,high
138355,159,Rock,training,high
138406,174,Folk,training,low
138410,176,Folk,training,medium
138413,153,Folk,training,low
138414,162,Folk,training,low
138415,186,Folk,training,low
138416,122,Folk,training,medium
138578,353,Electronic,training,high
138579,378,Electronic,training,high
138580,380,Electronic,training,high
138581,292,Electronic,training,high
139003,181,Instrumental,training,high
139043,225,Pop,training,high
139110,359,Folk,training,low
139112,177,Folk,training,low
139117,466,Rock,training,high
139123,288,Rock,training,high
139226,232,Electronic,training,high
139329,419,Experimental,training,low
139330,237,Experimental,training,high
139461,200,Rock,training,high
139485,274,Instrumental,training,high
139491,589,Instrumental,training,medium
139520,172,Folk,training,medium
139521,262,Folk,training,medium
139522,279,Folk,training,medium
139523,192,Folk,training,medium
139524,251,Folk,training,high
139532,403,Instrumental,training,medium
139534,341,Instrumental,training,high
139536,214,Instrumental,training,high
139537,246,Instrumental,training,high
139637,428,Experimental,training,high
139638,194,Experimental,training,high
139663,210,Experimental,training,medium
139681,496,Experimental,training,medium
139687,359,Experimental,training,medium
139688,359,Experimental,training,medium
139769,190,Rock,training,high
139770,245,Rock,training,high
139771,226,Instrumental,training,high
139772,233,Instrumental,training,high
139773,336,Instrumental,training,high
139774,136,Instrumental,training,high
139775,192,Instrumental,training,high
139776,204,Instrumental,training,high
139777,117,Instrumental,training,high
139804,212,Experimental,training,medium
139862,207,Experimental,training,medium
139876,421,Experimental,training,low
139954,165,Electronic,training,high
139990,276,Electronic,training,high
139991,85,Electronic,training,high
139992,66,Electronic,training,high
139993,101,Electronic,training,high
139994,157,Electronic,training,high
139995,420,Electronic,training,high
140134,216,Electronic,training,high
140135,184,Electronic,training,high
140258,239,Electronic,training,high
140259,199,Electronic,training,high
140260,230,Electronic,training,high
140261,168,Electronic,training,high
140262,200,Electronic,training,high
140263,223,Electronic,training,high
140266,419,Experimental,training,medium
140316,523,Experimental,training,low
140344,184,Electronic,training,high
140421,187,Rock,training,high
140564,269,Electronic,training,high
140565,336,Electronic,training,high
140566,332,Electronic,training,high
140576,79,Rock,training,high
140583,331,Folk,validation,high
140584,420,International,training,high
140788,539,Folk,training,medium
140789,313,Folk,training,high
140790,200,Folk,training,low
140791,187,Folk,training,low
140794,262,Folk,training,low
140871,178,Folk,training,low
140872,156,Folk,training,medium
140873,172,Folk,training,low
140874,166,Folk,training,low
140875,197,Folk,training,medium
140935,400,Experimental,validation,medium
140939,268,Experimental,validation,high
141074,235,Instrumental,training,high
141137,389,Instrumental,training,medium
141139,287,Instrumental,training,medium
141141,176,Instrumental,training,high
141143,497,Instrumental,training,high
141144,187,Instrumental,training,high
141164,200,Hip-Hop,training,medium
141166,507,Hip-Hop,training,medium
141167,268,Hip-Hop,training,medium
141168,239,Hip-Hop,training,high
141173,295,Rock,training,high
141179,257,Pop,training,high
141180,308,Pop,training,high
141181,360,Pop,training,high
141182,192,Pop,training,high
141264,211,Experimental,training,high
141282,122,Instrumental,training,high
141283,125,Instrumental,training,medium
141284,297,Instrumental,training,high
141285,68,Instrumental,training,high
141286,221,Instrumental,training,high
141287,154,Instrumental,training,high
141288,285,Instrumental,training,high
141289,214,Instrumental,training,high
141290,70,Instrumental,training,high
141291,161,Instrumental,training,high
141292,172,Instrumental,training,high
